Date,EPS,PE,
09-09-2014,9.490828673,-25.44387917,DLF
10-09-2014,9.493955931,-25.48262928,DLF
11-09-2014,9.497083189,-25.52137939,DLF
12-09-2014,9.500210447,-25.5601295,DLF
15-09-2014,9.503337706,-25.59887961,DLF
16-09-2014,9.506464964,-25.63762973,DLF
17-09-2014,9.509592222,-25.67637984,DLF
18-09-2014,9.51271948,-25.71512995,DLF
19-09-2014,9.515846738,-25.75388006,DLF
22-09-2014,9.518973996,-25.79263017,DLF
23-09-2014,9.522101255,-25.83138028,DLF
24-09-2014,9.525228513,-25.8701304,DLF
25-09-2014,9.528355771,-25.90888051,DLF
26-09-2014,9.531483029,-25.94763062,DLF
29-09-2014,9.534610287,-25.98638073,DLF
30-09-2014,9.537737545,-26.02513084,DLF
01-10-2014,9.540864804,-26.06388096,DLF
07-10-2014,9.543992062,-26.10263107,DLF
08-10-2014,9.54711932,-26.14138118,DLF
09-10-2014,9.550246578,-26.18013129,DLF
10-10-2014,9.553373836,-26.2188814,DLF
13-10-2014,9.556501094,-26.25763151,DLF
14-10-2014,9.559628353,-26.29638163,DLF
16-10-2014,9.562755611,-26.33513174,DLF
17-10-2014,9.565882869,-26.37388185,DLF
20-10-2014,9.569010127,-26.41263196,DLF
21-10-2014,9.572137385,-26.45138207,DLF
22-10-2014,9.575264643,-26.49013219,DLF
23-10-2014,9.578391902,-26.5288823,DLF
27-10-2014,9.58151916,-26.56763241,DLF
28-10-2014,9.584646418,-26.60638252,DLF
29-10-2014,9.587773676,-26.64513263,DLF
30-10-2014,9.590900934,-26.68388274,DLF
31-10-2014,9.594028192,-26.72263286,DLF
03-11-2014,9.597155451,-26.76138297,DLF
05-11-2014,9.600282709,-26.80013308,DLF
07-11-2014,9.603409967,-26.83888319,DLF
10-11-2014,9.606537225,-26.8776333,DLF
11-11-2014,9.609664483,-26.91638342,DLF
12-11-2014,9.612791741,-26.95513353,DLF
13-11-2014,9.615919,-26.99388364,DLF
14-11-2014,9.619046258,-27.03263375,DLF
17-11-2014,9.622173516,-27.07138386,DLF
18-11-2014,9.625300774,-27.11013397,DLF
19-11-2014,9.628428032,-27.14888409,DLF
20-11-2014,9.63155529,-27.1876342,DLF
21-11-2014,9.634682549,-27.22638431,DLF
24-11-2014,9.637809807,-27.26513442,DLF
25-11-2014,9.640937065,-27.30388453,DLF
26-11-2014,9.644064323,-27.34263465,DLF
27-11-2014,9.647191581,-27.38138476,DLF
28-11-2014,9.650318839,-27.42013487,DLF
01-12-2014,9.653446097,-27.45888498,DLF
02-12-2014,9.656573356,-27.49763509,DLF
03-12-2014,9.659700614,-27.53638521,DLF
04-12-2014,9.662827872,-27.57513532,DLF
05-12-2014,9.66595513,-27.61388543,DLF
08-12-2014,9.669082388,-27.65263554,DLF
09-12-2014,9.672209646,-27.69138565,DLF
10-12-2014,9.675336905,-27.73013576,DLF
11-12-2014,9.678464163,-27.76888588,DLF
12-12-2014,9.681591421,-27.80763599,DLF
15-12-2014,9.684718679,-27.8463861,DLF
16-12-2014,9.687845937,-27.88513621,DLF
17-12-2014,9.690973195,-27.92388632,DLF
18-12-2014,9.694100454,-27.96263644,DLF
19-12-2014,9.697227712,-28.00138655,DLF
22-12-2014,9.70035497,-28.04013666,DLF
23-12-2014,9.703482228,-28.07888677,DLF
24-12-2014,9.706609486,-28.11763688,DLF
26-12-2014,9.709736744,-28.15638699,DLF
29-12-2014,9.712864003,-28.19513711,DLF
30-12-2014,9.715991261,-28.23388722,DLF
31-12-2014,9.719118519,-28.27263733,DLF
01-01-2015,9.722245777,-28.31138744,DLF
02-01-2015,9.725373035,-28.35013755,DLF
05-01-2015,9.728500293,-28.38888767,DLF
06-01-2015,9.731627552,-28.42763778,DLF
07-01-2015,9.73475481,-28.46638789,DLF
08-01-2015,9.737882068,-28.505138,DLF
09-01-2015,9.741009326,-28.54388811,DLF
12-01-2015,9.744136584,-28.58263822,DLF
13-01-2015,9.747263842,-28.62138834,DLF
14-01-2015,9.750391101,-28.66013845,DLF
15-01-2015,9.753518359,-28.69888856,DLF
16-01-2015,9.756645617,-28.73763867,DLF
19-01-2015,9.759772875,-28.77638878,DLF
20-01-2015,9.762900133,-28.8151389,DLF
21-01-2015,9.766027391,-28.85388901,DLF
22-01-2015,9.76915465,-28.89263912,DLF
23-01-2015,9.772281908,-28.93138923,DLF
27-01-2015,9.775409166,-28.97013934,DLF
28-01-2015,9.778536424,-29.00888945,DLF
29-01-2015,9.781663682,-29.04763957,DLF
30-01-2015,9.78479094,-29.08638968,DLF
02-02-2015,9.787918199,-29.12513979,DLF
03-02-2015,9.791045457,-29.1638899,DLF
04-02-2015,9.794172715,-29.20264001,DLF
05-02-2015,9.797299973,-29.24139013,DLF
06-02-2015,9.800427231,-29.28014024,DLF
09-02-2015,9.803554489,-29.31889035,DLF
10-02-2015,9.806681748,-29.35764046,DLF
11-02-2015,9.809809006,-29.39639057,DLF
12-02-2015,9.812936264,-29.43514069,DLF
13-02-2015,9.816063522,-29.4738908,DLF
16-02-2015,9.81919078,-29.51264091,DLF
18-02-2015,9.822318038,-29.55139102,DLF
19-02-2015,9.825445297,-29.59014113,DLF
20-02-2015,9.828572555,-29.62889124,DLF
23-02-2015,9.831699813,-29.66764136,DLF
24-02-2015,9.834827071,-29.70639147,DLF
25-02-2015,9.837954329,-29.74514158,DLF
26-02-2015,9.841081587,-29.78389169,DLF
27-02-2015,9.844208845,-29.8226418,DLF
28-02-2015,9.847336104,-29.86139192,DLF
02-03-2015,9.850463362,-29.90014203,DLF
03-03-2015,9.85359062,-29.93889214,DLF
04-03-2015,9.856717878,-29.97764225,DLF
05-03-2015,9.859845136,-30.01639236,DLF
09-03-2015,9.862972394,-30.05514247,DLF
10-03-2015,9.866099653,-30.09389259,DLF
11-03-2015,9.869226911,-30.1326427,DLF
12-03-2015,9.872354169,-30.17139281,DLF
13-03-2015,9.875481427,-30.21014292,DLF
16-03-2015,9.878608685,-30.24889303,DLF
17-03-2015,9.881735943,-30.28764315,DLF
18-03-2015,9.884863202,-30.32639326,DLF
19-03-2015,9.88799046,-30.36514337,DLF
20-03-2015,9.891117718,-30.40389348,DLF
23-03-2015,9.894244976,-30.44264359,DLF
24-03-2015,9.897372234,-30.4813937,DLF
25-03-2015,9.900499492,-30.52014382,DLF
26-03-2015,9.903626751,-30.55889393,DLF
27-03-2015,9.906754009,-30.59764404,DLF
30-03-2015,9.909881267,-30.63639415,DLF
31-03-2015,9.913008525,-30.67514426,DLF
01-04-2015,9.916135783,-30.71389438,DLF
06-04-2015,9.919263041,-30.75264449,DLF
07-04-2015,9.9223903,-30.7913946,DLF
08-04-2015,9.925517558,-30.83014471,DLF
09-04-2015,9.928644816,-30.86889482,DLF
10-04-2015,9.931772074,-30.90764493,DLF
13-04-2015,9.934899332,-30.94639505,DLF
15-04-2015,9.93802659,-30.98514516,DLF
16-04-2015,9.941153849,-31.02389527,DLF
17-04-2015,9.944281107,-31.06264538,DLF
20-04-2015,9.947408365,-31.10139549,DLF
21-04-2015,9.950535623,-31.14014561,DLF
22-04-2015,9.953662881,-31.17889572,DLF
23-04-2015,9.956790139,-31.21764583,DLF
24-04-2015,9.959917398,-31.25639594,DLF
27-04-2015,9.963044656,-31.29514605,DLF
28-04-2015,9.966171914,-31.33389617,DLF
29-04-2015,9.969299172,-31.37264628,DLF
30-04-2015,9.97242643,-31.41139639,DLF
04-05-2015,9.975553688,-31.4501465,DLF
05-05-2015,9.978680947,-31.48889661,DLF
06-05-2015,9.981808205,-31.52764672,DLF
07-05-2015,9.984935463,-31.56639684,DLF
08-05-2015,9.988062721,-31.60514695,DLF
11-05-2015,9.991189979,-31.64389706,DLF
12-05-2015,9.994317237,-31.68264717,DLF
13-05-2015,9.997444496,-31.72139728,DLF
14-05-2015,10.00057175,-31.7601474,DLF
15-05-2015,10.00369901,-31.79889751,DLF
18-05-2015,10.00682627,-31.83764762,DLF
19-05-2015,10.00995353,-31.87639773,DLF
20-05-2015,10.01308079,-31.91514784,DLF
21-05-2015,10.01620804,-31.95389795,DLF
22-05-2015,10.0193353,-31.99264807,DLF
25-05-2015,10.02246256,-32.03139818,DLF
26-05-2015,10.02558982,-32.07014829,DLF
27-05-2015,10.02871708,-32.1088984,DLF
28-05-2015,10.03184434,-32.14764851,DLF
29-05-2015,10.03497159,-32.18639863,DLF
01-06-2015,10.03809885,-32.22514874,DLF
02-06-2015,10.04122611,-32.26389885,DLF
03-06-2015,10.04435337,-32.30264896,DLF
04-06-2015,10.04748063,-32.34139907,DLF
05-06-2015,10.05060788,-32.38014918,DLF
08-06-2015,10.05373514,-32.4188993,DLF
09-06-2015,10.0568624,-32.45764941,DLF
10-06-2015,10.05998966,-32.49639952,DLF
11-06-2015,10.06311692,-32.53514963,DLF
12-06-2015,10.06624418,-32.57389974,DLF
15-06-2015,10.06937143,-32.61264986,DLF
16-06-2015,10.07249869,-32.65139997,DLF
17-06-2015,10.07562595,-32.69015008,DLF
18-06-2015,10.07875321,-32.72890019,DLF
19-06-2015,10.08188047,-32.7676503,DLF
22-06-2015,10.08500772,-32.80640041,DLF
23-06-2015,10.08813498,-32.84515053,DLF
24-06-2015,10.09126224,-32.88390064,DLF
25-06-2015,10.0943895,-32.92265075,DLF
26-06-2015,10.09751676,-32.96140086,DLF
29-06-2015,10.10064401,-33.00015097,DLF
30-06-2015,10.10377127,-33.03890109,DLF
01-07-2015,10.10689853,-33.0776512,DLF
02-07-2015,10.11002579,-33.11640131,DLF
03-07-2015,10.11315305,-33.15515142,DLF
06-07-2015,10.11628031,-33.19390153,DLF
07-07-2015,10.11940756,-33.23265164,DLF
08-07-2015,10.12253482,-33.27140176,DLF
09-07-2015,10.12566208,-33.31015187,DLF
10-07-2015,10.12878934,-33.34890198,DLF
13-07-2015,10.1319166,-33.38765209,DLF
14-07-2015,10.13504385,-33.4264022,DLF
15-07-2015,10.13817111,-33.46515232,DLF
16-07-2015,10.14129837,-33.50390243,DLF
17-07-2015,10.14442563,-33.54265254,DLF
20-07-2015,10.14755289,-33.58140265,DLF
21-07-2015,10.15068015,-33.62015276,DLF
22-07-2015,10.1538074,-33.65890288,DLF
23-07-2015,10.15693466,-33.69765299,DLF
24-07-2015,10.16006192,-33.7364031,DLF
27-07-2015,10.16318918,-33.77515321,DLF
28-07-2015,10.16631644,-33.81390332,DLF
29-07-2015,10.16944369,-33.85265343,DLF
30-07-2015,10.17257095,-33.89140355,DLF
31-07-2015,10.17569821,-33.93015366,DLF
03-08-2015,10.17882547,-33.96890377,DLF
04-08-2015,10.18195273,-34.00765388,DLF
05-08-2015,10.18507999,-34.04640399,DLF
06-08-2015,10.18820724,-34.08515411,DLF
07-08-2015,10.1913345,-34.12390422,DLF
10-08-2015,10.19446176,-34.16265433,DLF
11-08-2015,10.19758902,-34.20140444,DLF
12-08-2015,10.20071628,-34.24015455,DLF
13-08-2015,10.20384353,-34.27890466,DLF
14-08-2015,10.20697079,-34.31765478,DLF
17-08-2015,10.21009805,-34.35640489,DLF
18-08-2015,10.21322531,-34.395155,DLF
19-08-2015,10.21635257,-34.43390511,DLF
20-08-2015,10.21947983,-34.47265522,DLF
21-08-2015,10.22260708,-34.51140534,DLF
24-08-2015,10.22573434,-34.55015545,DLF
25-08-2015,10.2288616,-34.58890556,DLF
26-08-2015,10.23198886,-34.62765567,DLF
27-08-2015,10.23511612,-34.66640578,DLF
28-08-2015,10.23824337,-34.70515589,DLF
31-08-2015,10.24137063,-34.74390601,DLF
01-09-2015,10.24449789,-34.78265612,DLF
02-09-2015,10.24762515,-34.82140623,DLF
03-09-2015,10.25075241,-34.86015634,DLF
04-09-2015,10.25387966,-34.89890645,DLF
07-09-2015,10.25700692,-34.93765657,DLF
08-09-2015,10.26013418,-34.97640668,DLF
09-09-2015,10.26326144,-35.01515679,DLF
10-09-2015,10.2663887,-35.0539069,DLF
11-09-2015,10.26951596,-35.09265701,DLF
14-09-2015,10.27264321,-35.13140712,DLF
15-09-2015,10.27577047,-35.17015724,DLF
16-09-2015,10.27889773,-35.20890735,DLF
18-09-2015,10.28202499,-35.24765746,DLF
21-09-2015,10.28515225,-35.28640757,DLF
22-09-2015,10.2882795,-35.32515768,DLF
23-09-2015,10.29140676,-35.3639078,DLF
24-09-2015,10.29453402,-35.40265791,DLF
28-09-2015,10.29766128,-35.44140802,DLF
29-09-2015,10.30078854,-35.48015813,DLF
30-09-2015,10.3039158,-35.51890824,DLF
01-10-2015,10.30704305,-35.55765836,DLF
05-10-2015,10.31017031,-35.59640847,DLF
06-10-2015,10.31329757,-35.63515858,DLF
07-10-2015,10.31642483,-35.67390869,DLF
08-10-2015,10.31955209,-35.7126588,DLF
09-10-2015,10.32267934,-35.75140891,DLF
12-10-2015,10.3258066,-35.79015903,DLF
13-10-2015,10.32893386,-35.82890914,DLF
14-10-2015,10.33206112,-35.86765925,DLF
15-10-2015,10.33518838,-35.90640936,DLF
16-10-2015,10.33831564,-35.94515947,DLF
19-10-2015,10.34144289,-35.98390959,DLF
20-10-2015,10.34457015,-36.0226597,DLF
21-10-2015,10.34769741,-36.06140981,DLF
23-10-2015,10.35082467,-36.10015992,DLF
26-10-2015,10.35395193,-36.13891003,DLF
27-10-2015,10.35707918,-36.17766014,DLF
28-10-2015,10.36020644,-36.21641026,DLF
29-10-2015,10.3633337,-36.25516037,DLF
30-10-2015,10.36646096,-36.29391048,DLF
02-11-2015,10.36958822,-36.33266059,DLF
03-11-2015,10.37271548,-36.3714107,DLF
04-11-2015,10.37584273,-36.41016082,DLF
05-11-2015,10.37896999,-36.44891093,DLF
06-11-2015,10.38209725,-36.48766104,DLF
09-11-2015,10.38522451,-36.52641115,DLF
10-11-2015,10.38835177,-36.56516126,DLF
11-11-2015,10.39147902,-36.60391137,DLF
13-11-2015,10.39460628,-36.64266149,DLF
16-11-2015,10.39773354,-36.6814116,DLF
17-11-2015,10.4008608,-36.72016171,DLF
18-11-2015,10.40398806,-36.75891182,DLF
19-11-2015,10.40711531,-36.79766193,DLF
20-11-2015,10.41024257,-36.83641205,DLF
23-11-2015,10.41336983,-36.87516216,DLF
24-11-2015,10.41649709,-36.91391227,DLF
26-11-2015,10.41962435,-36.95266238,DLF
27-11-2015,10.42275161,-36.99141249,DLF
30-11-2015,10.42587886,-37.0301626,DLF
01-12-2015,10.42900612,-37.06891272,DLF
02-12-2015,10.43213338,-37.10766283,DLF
03-12-2015,10.43526064,-37.14641294,DLF
04-12-2015,10.4383879,-37.18516305,DLF
07-12-2015,10.44151515,-37.22391316,DLF
08-12-2015,10.44464241,-37.26266328,DLF
09-12-2015,10.44776967,-37.30141339,DLF
10-12-2015,10.45089693,-37.3401635,DLF
11-12-2015,10.45402419,-37.37891361,DLF
14-12-2015,10.45715145,-37.41766372,DLF
15-12-2015,10.4602787,-37.45641384,DLF
16-12-2015,10.46340596,-37.49516395,DLF
17-12-2015,10.46653322,-37.53391406,DLF
18-12-2015,10.46966048,-37.57266417,DLF
21-12-2015,10.47278774,-37.61141428,DLF
22-12-2015,10.47591499,-37.65016439,DLF
23-12-2015,10.47904225,-37.68891451,DLF
24-12-2015,10.48216951,-37.72766462,DLF
28-12-2015,10.48529677,-37.76641473,DLF
29-12-2015,10.48842403,-37.80516484,DLF
30-12-2015,10.49155129,-37.84391495,DLF
31-12-2015,10.49467854,-37.88266507,DLF
01-01-2016,10.4978058,-37.92141518,DLF
04-01-2016,10.50093306,-37.96016529,DLF
05-01-2016,10.50406032,-37.9989154,DLF
06-01-2016,10.50718758,-38.03766551,DLF
07-01-2016,10.51031483,-38.07641562,DLF
08-01-2016,10.51344209,-38.11516574,DLF
11-01-2016,10.51656935,-38.15391585,DLF
12-01-2016,10.51969661,-38.19266596,DLF
13-01-2016,10.52282387,-38.23141607,DLF
14-01-2016,10.52595113,-38.27016618,DLF
15-01-2016,10.52907838,-38.3089163,DLF
18-01-2016,10.53220564,-38.34766641,DLF
19-01-2016,10.5353329,-38.38641652,DLF
20-01-2016,10.53846016,-38.42516663,DLF
21-01-2016,10.54158742,-38.46391674,DLF
22-01-2016,10.54471467,-38.50266685,DLF
25-01-2016,10.54784193,-38.54141697,DLF
27-01-2016,10.55096919,-38.58016708,DLF
28-01-2016,10.55409645,-38.61891719,DLF
29-01-2016,10.55722371,-38.6576673,DLF
01-02-2016,10.56035096,-38.69641741,DLF
02-02-2016,10.56347822,-38.73516753,DLF
03-02-2016,10.56660548,-38.77391764,DLF
04-02-2016,10.56973274,-38.81266775,DLF
05-02-2016,10.57286,-38.85141786,DLF
08-02-2016,10.57598726,-38.89016797,DLF
09-02-2016,10.57911451,-38.92891808,DLF
10-02-2016,10.58224177,-38.9676682,DLF
11-02-2016,10.58536903,-39.00641831,DLF
12-02-2016,10.58849629,-39.04516842,DLF
15-02-2016,10.59162355,-39.08391853,DLF
16-02-2016,10.5947508,-39.12266864,DLF
17-02-2016,10.59787806,-39.16141876,DLF
18-02-2016,10.60100532,-39.20016887,DLF
19-02-2016,10.60413258,-39.23891898,DLF
22-02-2016,10.60725984,-39.27766909,DLF
23-02-2016,10.6103871,-39.3164192,DLF
24-02-2016,10.61351435,-39.35516931,DLF
25-02-2016,10.61664161,-39.39391943,DLF
26-02-2016,10.61976887,-39.43266954,DLF
29-02-2016,10.62289613,-39.47141965,DLF
01-03-2016,10.62602339,-39.51016976,DLF
02-03-2016,10.62915064,-39.54891987,DLF
03-03-2016,10.6322779,-39.58766999,DLF
04-03-2016,10.63540516,-39.6264201,DLF
08-03-2016,10.63853242,-39.66517021,DLF
09-03-2016,10.64165968,-39.70392032,DLF
10-03-2016,10.64478694,-39.74267043,DLF
11-03-2016,10.64791419,-39.78142055,DLF
14-03-2016,10.65104145,-39.82017066,DLF
15-03-2016,10.65416871,-39.85892077,DLF
16-03-2016,10.65729597,-39.89767088,DLF
17-03-2016,10.66042323,-39.93642099,DLF
18-03-2016,10.66355048,-39.9751711,DLF
21-03-2016,10.66667774,-40.01392122,DLF
22-03-2016,10.669805,-40.05267133,DLF
23-03-2016,10.67293226,-40.09142144,DLF
28-03-2016,10.67605952,-40.13017155,DLF
29-03-2016,10.67918678,-40.16892166,DLF
30-03-2016,10.68231403,-40.20767178,DLF
31-03-2016,10.68544129,-40.24642189,DLF
01-04-2016,10.68856855,-40.285172,DLF
04-04-2016,10.69169581,-40.32392211,DLF
05-04-2016,10.69482307,-40.36267222,DLF
06-04-2016,10.69795032,-40.40142233,DLF
07-04-2016,10.70107758,-40.44017245,DLF
08-04-2016,10.70420484,-40.47892256,DLF
11-04-2016,10.7073321,-40.51767267,DLF
12-04-2016,10.71045936,-40.55642278,DLF
13-04-2016,10.71358662,-40.59517289,DLF
18-04-2016,10.71671387,-40.63392301,DLF
20-04-2016,10.71984113,-40.67267312,DLF
21-04-2016,10.72296839,-40.71142323,DLF
22-04-2016,10.72609565,-40.75017334,DLF
25-04-2016,10.72922291,-40.78892345,DLF
26-04-2016,10.73235016,-40.82767356,DLF
27-04-2016,10.73547742,-40.86642368,DLF
28-04-2016,10.73860468,-40.90517379,DLF
29-04-2016,10.74173194,-40.9439239,DLF
02-05-2016,10.7448592,-40.98267401,DLF
03-05-2016,10.74798645,-41.02142412,DLF
04-05-2016,10.75111371,-41.06017424,DLF
05-05-2016,10.75424097,-41.09892435,DLF
06-05-2016,10.75736823,-41.13767446,DLF
09-05-2016,10.76049549,-41.17642457,DLF
10-05-2016,10.76362275,-41.21517468,DLF
11-05-2016,10.76675,-41.25392479,DLF
12-05-2016,10.76987726,-41.29267491,DLF
13-05-2016,10.77300452,-41.33142502,DLF
16-05-2016,10.77613178,-41.37017513,DLF
17-05-2016,10.77925904,-41.40892524,DLF
18-05-2016,10.78238629,-41.44767535,DLF
19-05-2016,10.78551355,-41.48642547,DLF
20-05-2016,10.78864081,-41.52517558,DLF
23-05-2016,10.79176807,-41.56392569,DLF
24-05-2016,10.79489533,-41.6026758,DLF
25-05-2016,10.79802259,-41.64142591,DLF
26-05-2016,10.80114984,-41.68017603,DLF
27-05-2016,10.8042771,-41.71892614,DLF
30-05-2016,10.80740436,-41.75767625,DLF
31-05-2016,10.81053162,-41.79642636,DLF
01-06-2016,10.81365888,-41.83517647,DLF
02-06-2016,10.81678613,-41.87392658,DLF
03-06-2016,10.81991339,-41.9126767,DLF
06-06-2016,10.82304065,-41.95142681,DLF
07-06-2016,10.82616791,-41.99017692,DLF
08-06-2016,10.82929517,-42.02892703,DLF
09-06-2016,10.83242243,-42.06767714,DLF
10-06-2016,10.83554968,-42.10642726,DLF
13-06-2016,10.83867694,-42.14517737,DLF
14-06-2016,10.8418042,-42.18392748,DLF
15-06-2016,10.84493146,-42.22267759,DLF
16-06-2016,10.84805872,-42.2614277,DLF
17-06-2016,10.85118597,-42.30017781,DLF
20-06-2016,10.85431323,-42.33892793,DLF
21-06-2016,10.85744049,-42.37767804,DLF
22-06-2016,10.86056775,-42.41642815,DLF
23-06-2016,10.86369501,-42.45517826,DLF
24-06-2016,10.86682227,-42.49392837,DLF
27-06-2016,10.86994952,-42.53267849,DLF
28-06-2016,10.87307678,-42.5714286,DLF
29-06-2016,10.87620404,-42.61017871,DLF
30-06-2016,10.8793313,-42.64892882,DLF
01-07-2016,10.88245856,-42.68767893,DLF
04-07-2016,10.88558581,-42.72642904,DLF
05-07-2016,10.88871307,-42.76517916,DLF
07-07-2016,10.89184033,-42.80392927,DLF
08-07-2016,10.89496759,-42.84267938,DLF
11-07-2016,10.89809485,-42.88142949,DLF
12-07-2016,10.9012221,-42.9201796,DLF
13-07-2016,10.90434936,-42.95892972,DLF
14-07-2016,10.90747662,-42.99767983,DLF
15-07-2016,10.91060388,-43.03642994,DLF
18-07-2016,10.91373114,-43.07518005,DLF
19-07-2016,10.9168584,-43.11393016,DLF
20-07-2016,10.91998565,-43.15268027,DLF
21-07-2016,10.92311291,-43.19143039,DLF
22-07-2016,10.92624017,-43.2301805,DLF
25-07-2016,10.92936743,-43.26893061,DLF
26-07-2016,10.93249469,-43.30768072,DLF
27-07-2016,10.93562194,-43.34643083,DLF
28-07-2016,10.9387492,-43.38518095,DLF
29-07-2016,10.94187646,-43.42393106,DLF
01-08-2016,10.94500372,-43.46268117,DLF
02-08-2016,10.94813098,-43.50143128,DLF
03-08-2016,10.95125824,-43.54018139,DLF
04-08-2016,10.95438549,-43.57893151,DLF
05-08-2016,10.95751275,-43.61768162,DLF
08-08-2016,10.96064001,-43.65643173,DLF
09-08-2016,10.96376727,-43.69518184,DLF
10-08-2016,10.96689453,-43.73393195,DLF
11-08-2016,10.97002178,-43.77268206,DLF
12-08-2016,10.97314904,-43.81143218,DLF
16-08-2016,10.9762763,-43.85018229,DLF
17-08-2016,10.97940356,-43.8889324,DLF
18-08-2016,10.98253082,-43.92768251,DLF
19-08-2016,10.98565808,-43.96643262,DLF
22-08-2016,10.98878533,-44.00518274,DLF
23-08-2016,10.99191259,-44.04393285,DLF
24-08-2016,10.99503985,-44.08268296,DLF
25-08-2016,10.99816711,-44.12143307,DLF
26-08-2016,11.00129437,-44.16018318,DLF
29-08-2016,11.00442162,-44.19893329,DLF
30-08-2016,11.00754888,-44.23768341,DLF
31-08-2016,11.01067614,-44.27643352,DLF
01-09-2016,11.0138034,-44.31518363,DLF
02-09-2016,11.01693066,-44.35393374,DLF
06-09-2016,11.02005792,-44.39268385,DLF
07-09-2016,11.02318517,-44.43143397,DLF
08-09-2016,11.02631243,-44.47018408,DLF
09-09-2016,11.02943969,-44.50893419,DLF
12-09-2016,11.03256695,-44.5476843,DLF
14-09-2016,11.03569421,-44.58643441,DLF
15-09-2016,11.03882146,-44.62518452,DLF
16-09-2016,11.04194872,-44.66393464,DLF
19-09-2016,11.04507598,-44.70268475,DLF
20-09-2016,11.04820324,-44.74143486,DLF
21-09-2016,11.0513305,-44.78018497,DLF
22-09-2016,11.05445775,-44.81893508,DLF
23-09-2016,11.05758501,-44.8576852,DLF
26-09-2016,11.06071227,-44.89643531,DLF
27-09-2016,11.06383953,-44.93518542,DLF
28-09-2016,11.06696679,-44.97393553,DLF
29-09-2016,11.07009405,-45.01268564,DLF
30-09-2016,11.0732213,-45.05143575,DLF
03-10-2016,11.07634856,-45.09018587,DLF
04-10-2016,11.07947582,-45.12893598,DLF
05-10-2016,11.08260308,-45.16768609,DLF
06-10-2016,11.08573034,-45.2064362,DLF
07-10-2016,11.08885759,-45.24518631,DLF
10-10-2016,11.09198485,-45.28393643,DLF
13-10-2016,11.09511211,-45.32268654,DLF
14-10-2016,11.09823937,-45.36143665,DLF
17-10-2016,11.10136663,-45.40018676,DLF
18-10-2016,11.10449389,-45.43893687,DLF
19-10-2016,11.10762114,-45.47768698,DLF
20-10-2016,11.1107484,-45.5164371,DLF
21-10-2016,11.11387566,-45.55518721,DLF
24-10-2016,11.11700292,-45.59393732,DLF
25-10-2016,11.12013018,-45.63268743,DLF
26-10-2016,11.12325743,-45.67143754,DLF
27-10-2016,11.12638469,-45.71018766,DLF
28-10-2016,11.12951195,-45.74893777,DLF
